extractor,seed,block,method,events,expected,arl0_hat,p_value,dispersion,stream_windows
imagenet,43,layer2,KSWIN,28,29.99735135135135,396.3935714285714,0.8065368932206457,1.0158730158730158,11099.02
imagenet,43,layer2,KL-Gauss,9,29.99735135135135,1233.2244444444445,1.4270414025276317e-05,0.6049382716049383,11099.02
imagenet,43,layer2,KL-Hist,23,29.99735135135135,482.56608695652176,0.2294723966414121,0.6811594202898551,11099.02
imagenet,43,layer2,HDDDM,39,29.99735135135135,284.5902564102564,0.1295606611505475,1.2222222222222223,11099.02
imagenet,43,layer2,PSI,30,29.99735135135135,369.96733333333333,1.0,0.5925925925925926,11099.02
imagenet,43,layer2,T2,26,29.99735135135135,426.8853846153846,0.5349856860331688,0.358974358974359,11099.02
imagenet,43,layer2,Frechet,15,29.99735135135135,739.9346666666667,0.0039004024098902414,0.9259259259259259,11099.02
imagenet,43,layer2,MMD,21,29.99735135135135,528.5247619047619,0.10898833848711728,0.7883597883597884,11099.02
imagenet,43,layer2,CUSUM,10932,29.99735135135135,1.0152780826930115,0.0,2.5478310363052405,11099.02
imagenet,43,layer2,EWMA,37,29.99735135135135,299.9735135135135,0.23905332585359146,0.36336336336336333,11099.02
imagenet,43,layer2,SPE,20,29.99735135135135,554.951,0.07064031112581588,0.5555555555555556,11099.02
imagenet,43,layer2,CUSUM-R,218,29.99735135135135,50.912935779816515,4.629606720770842e-108,0.21202854230377163,11099.02
imagenet,43,layer3,KSWIN,30,29.99735135135135,369.96733333333333,1.0,0.8148148148148149,11099.02
imagenet,43,layer3,KL-Gauss,49,29.99735135135135,226.51061224489797,0.001770861896716042,0.7006802721088434,11099.02
imagenet,43,layer3,KL-Hist,23,29.99735135135135,482.56608695652176,0.2294723966414121,0.7777777777777778,11099.02
imagenet,43,layer3,HDDDM,43,29.99735135135135,258.1167441860465,0.029600447151720666,0.8294573643410853,11099.02
imagenet,43,layer3,PSI,26,29.99735135135135,426.8853846153846,0.5349856860331688,0.7008547008547009,11099.02
imagenet,43,layer3,T2,20,29.99735135135135,554.951,0.07064031112581588,2.0,11099.02
imagenet,43,layer3,Frechet,43,29.99735135135135,258.1167441860465,0.029600447151720666,0.5710594315245477,11099.02
imagenet,43,layer3,MMD,34,29.99735135135135,326.44176470588235,0.5107851767205657,0.6666666666666669,11099.02
imagenet,43,layer3,CUSUM,169,29.99735135135135,65.67467455621302,2.260587177585975e-68,42.20184089414859,11099.02
imagenet,43,layer3,EWMA,17,29.99735135135135,652.8835294117647,0.014558440263916502,1.9673202614379082,11099.02
imagenet,43,layer3,SPE,32,29.99735135135135,346.844375,0.762341681982474,1.3055555555555556,11099.02
imagenet,43,layer3,CUSUM-R,39,29.99735135135135,284.5902564102564,0.1295606611505475,0.6524216524216524,11099.02
imagenet,43,layer4,KSWIN,41,29.99735135135135,270.7078048780488,0.06454531826062763,0.8373983739837398,11099.02
imagenet,43,layer4,KL-Gauss,29,29.99735135135135,382.7248275862069,0.9518187558646063,0.7241379310344828,11099.02
imagenet,43,layer4,KL-Hist,38,29.99735135135135,292.07947368421054,0.17786386514626654,1.216374269005848,11099.02
imagenet,43,layer4,HDDDM,39,29.99735135135135,284.5902564102564,0.1295606611505475,0.9943019943019944,11099.02
imagenet,43,layer4,PSI,39,29.99735135135135,284.5902564102564,0.1295606611505475,0.5954415954415955,11099.02
imagenet,43,layer4,T2,25,29.99735135135135,443.9608,0.4169855622387186,1.5333333333333334,11099.02
imagenet,43,layer4,Frechet,16,29.99735135135135,693.68875,0.00775565463812534,1.0000000000000002,11099.02
imagenet,43,layer4,MMD,18,29.99735135135135,616.6122222222223,0.02589541529640437,0.8395061728395061,11099.02
imagenet,43,layer4,CUSUM,7401,29.99735135135135,1.4996649101472774,0.0,369.95014187271977,11099.02
imagenet,43,layer4,EWMA,32,29.99735135135135,346.844375,0.762341681982474,0.8888888888888888,11099.02
imagenet,43,layer4,SPE,23,29.99735135135135,482.56608695652176,0.2294723966414121,0.8743961352657005,11099.02
imagenet,43,layer4,CUSUM-R,60,29.99735135135135,184.98366666666666,1.845329536220293e-06,0.25925925925925924,11099.02
imagenet,43,vae_latent,KSWIN,42,29.99735135135135,264.26238095238097,0.04416006020562359,0.9947089947089945,11099.02
imagenet,43,vae_latent,KL-Gauss,25,29.99735135135135,443.9608,0.4169855622387186,0.7333333333333333,11099.02
imagenet,43,vae_latent,KL-Hist,29,29.99735135135135,382.7248275862069,0.9518187558646063,0.6475095785440614,11099.02
imagenet,43,vae_latent,HDDDM,37,29.99735135135135,299.9735135135135,0.23905332585359146,1.3843843843843844,11099.02
imagenet,43,vae_latent,PSI,26,29.99735135135135,426.8853846153846,0.5349856860331688,0.7863247863247864,11099.02
imagenet,43,vae_latent,T2,41,29.99735135135135,270.7078048780488,0.06454531826062763,0.8373983739837398,11099.02
imagenet,43,vae_latent,Frechet,71,29.99735135135135,156.32422535211268,2.803788439548447e-10,0.7965571205007825,11099.02
imagenet,43,vae_latent,MMD,83,29.99735135135135,133.7231325301205,2.9205332868891976e-15,0.7777777777777778,11099.02
imagenet,43,vae_latent,CUSUM,10693,29.99735135135135,1.0379706349948565,0.0,15.406974448496937,11099.02
imagenet,43,vae_latent,EWMA,25,29.99735135135135,443.9608,0.4169855622387186,1.8,11099.02
imagenet,43,vae_latent,SPE,47,29.99735135135135,236.14936170212766,0.00489272363365632,0.3333333333333333,11099.02
imagenet,43,vae_latent,CUSUM-R,78,29.99735135135135,142.2951282051282,4.3376523607357975e-13,0.10826210826210826,11099.02
imagenet,43,pixel,VAE,29,29.99735135135135,382.7248275862069,0.9518187558646063,0.7241379310344827,11099.02
imagenet,44,layer1,KSWIN,35,29.99735135135135,317.11485714285715,0.4051033856438455,0.5873015873015872,11099.02
imagenet,44,layer1,KL-Gauss,9,29.99735135135135,1233.2244444444445,1.4270414025276317e-05,1.3456790123456792,11099.02
imagenet,44,layer1,KL-Hist,32,29.99735135135135,346.844375,0.762341681982474,0.8194444444444444,11099.02
imagenet,44,layer1,HDDDM,53,29.99735135135135,209.4154716981132,0.00018585471322907479,1.4696016771488467,11099.02
imagenet,44,layer1,PSI,27,29.99735135135135,411.07481481481483,0.6660853591059495,1.2386831275720165,11099.02
imagenet,44,layer1,T2,25,29.99735135135135,443.9608,0.4169855622387186,1.0,11099.02
imagenet,44,layer1,Frechet,30,29.99735135135135,369.96733333333333,1.0,0.8888888888888888,11099.02
imagenet,44,layer1,MMD,53,29.99735135135135,209.4154716981132,0.00018585471322907479,1.2180293501048218,11099.02
imagenet,44,layer1,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,44,layer1,EWMA,29,29.99735135135135,382.7248275862069,0.9518187558646063,0.9540229885057473,11099.02
imagenet,44,layer1,SPE,18,29.99735135135135,616.6122222222223,0.02589541529640437,1.7037037037037037,11099.02
imagenet,44,layer1,CUSUM-R,8,29.99735135135135,1387.3775,4.100225854971944e-06,0.2222222222222222,11099.02
imagenet,44,layer2,KSWIN,32,29.99735135135135,346.844375,0.762341681982474,0.5416666666666666,11099.02
imagenet,44,layer2,KL-Gauss,27,29.99735135135135,411.07481481481483,0.6660853591059495,0.9917695473251027,11099.02
imagenet,44,layer2,KL-Hist,28,29.99735135135135,396.3935714285714,0.8065368932206457,0.8571428571428573,11099.02
imagenet,44,layer2,HDDDM,40,29.99735135135135,277.4755,0.09240763085168613,0.7777777777777778,11099.02
imagenet,44,layer2,PSI,25,29.99735135135135,443.9608,0.4169855622387186,1.088888888888889,11099.02
imagenet,44,layer2,T2,59,29.99735135135135,188.11898305084748,3.7473444492854796e-06,1.5235404896421842,11099.02
imagenet,44,layer2,Frechet,74,29.99735135135135,149.98675675675676,1.893781489351565e-11,1.177177177177177,11099.02
imagenet,44,layer2,MMD,94,29.99735135135135,118.07468085106383,1.764474354214573e-20,1.0921985815602837,11099.02
imagenet,44,layer2,CUSUM,11033,29.99735135135135,1.005983866582072,0.0,0.39357684522191005,11099.02
imagenet,44,layer2,EWMA,63,29.99735135135135,176.17492063492065,2.0052937076702767e-07,0.7777777777777779,11099.02
imagenet,44,layer2,SPE,28,29.99735135135135,396.3935714285714,0.8065368932206457,1.3333333333333335,11099.02
imagenet,44,layer2,CUSUM-R,259,29.99735135135135,42.85335907335907,5.28182650895996e-145,0.05534105534105534,11099.02
imagenet,44,layer3,KSWIN,35,29.99735135135135,317.11485714285715,0.4051033856438455,0.7777777777777778,11099.02
imagenet,44,layer3,KL-Gauss,49,29.99735135135135,226.51061224489797,0.001770861896716042,0.9274376417233561,11099.02
imagenet,44,layer3,KL-Hist,47,29.99735135135135,236.14936170212766,0.00489272363365632,0.900709219858156,11099.02
imagenet,44,layer3,HDDDM,28,29.99735135135135,396.3935714285714,0.8065368932206457,0.9365079365079364,11099.02
imagenet,44,layer3,PSI,44,29.99735135135135,252.25045454545455,0.01944347440014765,0.616161616161616,11099.02
imagenet,44,layer3,T2,67,29.99735135135135,165.65701492537315,8.413222027061712e-09,1.1293532338308458,11099.02
imagenet,44,layer3,Frechet,90,29.99735135135135,123.32244444444444,1.6272463205111613e-18,1.432098765432099,11099.02
imagenet,44,layer3,MMD,132,29.99735135135135,84.08348484848486,2.0440084066904803e-42,0.4343434343434343,11099.02
imagenet,44,layer3,CUSUM,5812,29.99735135135135,1.9096730901582932,0.0,544.7571308404068,11099.02
imagenet,44,layer3,EWMA,75,29.99735135135135,147.98693333333333,7.51085495620645e-12,1.577777777777778,11099.02
imagenet,44,layer3,SPE,36,29.99735135135135,308.30611111111114,0.3145269908333174,0.4444444444444445,11099.02
imagenet,44,layer3,CUSUM-R,48,29.99735135135135,231.22958333333335,0.0029715127107608334,0.08333333333333333,11099.02
imagenet,44,layer4,KSWIN,27,29.99735135135135,411.07481481481483,0.6660853591059495,0.5802469135802468,11099.02
imagenet,44,layer4,KL-Gauss,41,29.99735135135135,270.7078048780488,0.06454531826062763,0.5121951219512195,11099.02
imagenet,44,layer4,KL-Hist,44,29.99735135135135,252.25045454545455,0.01944347440014765,0.3636363636363636,11099.02
imagenet,44,layer4,HDDDM,37,29.99735135135135,299.9735135135135,0.23905332585359146,1.144144144144144,11099.02
imagenet,44,layer4,PSI,50,29.99735135135135,221.9804,0.001035834461630611,0.711111111111111,11099.02
imagenet,44,layer4,T2,27,29.99735135135135,411.07481481481483,0.6660853591059495,0.9094650205761317,11099.02
imagenet,44,layer4,Frechet,71,29.99735135135135,156.32422535211268,2.803788439548447e-10,0.7026604068857591,11099.02
imagenet,44,layer4,MMD,90,29.99735135135135,123.32244444444444,1.6272463205111613e-18,2.3209876543209877,11099.02
imagenet,44,layer4,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,44,layer4,EWMA,34,29.99735135135135,326.44176470588235,0.5107851767205657,1.254901960784314,11099.02
imagenet,44,layer4,SPE,27,29.99735135135135,411.07481481481483,0.6660853591059495,0.5802469135802468,11099.02
imagenet,44,layer4,CUSUM-R,22,29.99735135135135,504.5009090909091,0.16127648623203544,0.08080808080808079,11099.02
imagenet,44,vae_latent,KSWIN,36,29.99735135135135,308.30611111111114,0.3145269908333174,1.0617283950617282,11099.02
imagenet,44,vae_latent,KL-Gauss,144,29.99735135135135,77.07652777777778,2.1351495735545382e-50,0.7438271604938272,11099.02
imagenet,44,vae_latent,KL-Hist,23,29.99735135135135,482.56608695652176,0.2294723966414121,0.6811594202898551,11099.02
imagenet,44,vae_latent,HDDDM,24,29.99735135135135,462.4591666666667,0.3147097585278856,1.2222222222222223,11099.02
imagenet,44,vae_latent,PSI,33,29.99735135135135,336.33393939393943,0.6305684487342333,1.282828282828283,11099.02
imagenet,44,vae_latent,T2,37,29.99735135135135,299.9735135135135,0.23905332585359146,0.7837837837837839,11099.02
imagenet,44,vae_latent,Frechet,111,29.99735135135135,99.99117117117117,1.3127799892553206e-29,1.03003003003003,11099.02
imagenet,44,vae_latent,MMD,53,29.99735135135135,209.4154716981132,0.00018585471322907479,0.5890985324947589,11099.02
imagenet,44,vae_latent,CUSUM,6354,29.99735135135135,1.7467768334907146,0.0,484.31161473087826,11099.02
imagenet,44,vae_latent,EWMA,50,29.99735135135135,221.9804,0.001035834461630611,1.1111111111111112,11099.02
imagenet,44,vae_latent,SPE,68,29.99735135135135,163.22088235294117,3.6713284388858064e-09,0.7124183006535948,11099.02
imagenet,44,vae_latent,CUSUM-R,54,29.99735135135135,205.53740740740741,0.00010116789905040395,0.1728395061728395,11099.02
imagenet,44,pixel,VAE,27,29.99735135135135,411.07481481481483,0.6660853591059495,0.9917695473251026,11099.02
imagenet,45,layer1,KSWIN,31,29.99735135135135,358.0329032258065,0.9029122081784053,0.46236559139784944,11099.02
imagenet,45,layer1,KL-Gauss,2,29.99735135135135,5549.51,9.024367440287364e-11,0.8888888888888892,11099.02
imagenet,45,layer1,KL-Hist,20,29.99735135135135,554.951,0.07064031112581588,2.5555555555555554,11099.02
imagenet,45,layer1,HDDDM,28,29.99735135135135,396.3935714285714,0.8065368932206457,1.1746031746031746,11099.02
imagenet,45,layer1,PSI,12,29.99735135135135,924.9183333333334,0.0003359457050395507,2.185185185185185,11099.02
imagenet,45,layer1,T2,6,29.99735135135135,1849.8366666666668,2.3514126953118706e-07,0.44444444444444453,11099.02
imagenet,45,layer1,Frechet,9,29.99735135135135,1233.2244444444445,1.4270414025276317e-05,1.5925925925925928,11099.02
imagenet,45,layer1,MMD,21,29.99735135135135,528.5247619047619,0.10898833848711728,1.5291005291005288,11099.02
imagenet,45,layer1,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,45,layer1,EWMA,13,29.99735135135135,853.7707692307692,0.0008158375220350545,1.2051282051282053,11099.02
imagenet,45,layer1,SPE,7,29.99735135135135,1585.5742857142857,1.0489000075445509e-06,0.9682539682539684,11099.02
imagenet,45,layer1,CUSUM-R,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,45,layer2,KSWIN,55,29.99735135135135,201.80036363636364,5.4123822758846225e-05,0.9393939393939394,11099.02
imagenet,45,layer2,KL-Gauss,68,29.99735135135135,163.22088235294117,3.6713284388858064e-09,0.9411764705882354,11099.02
imagenet,45,layer2,KL-Hist,43,29.99735135135135,258.1167441860465,0.029600447151720666,0.9844961240310076,11099.02
imagenet,45,layer2,HDDDM,44,29.99735135135135,252.25045454545455,0.01944347440014765,1.0202020202020203,11099.02
imagenet,45,layer2,PSI,43,29.99735135135135,258.1167441860465,0.029600447151720666,0.8294573643410853,11099.02
imagenet,45,layer2,T2,37,29.99735135135135,299.9735135135135,0.23905332585359146,1.2642642642642643,11099.02
imagenet,45,layer2,Frechet,41,29.99735135135135,270.7078048780488,0.06454531826062763,0.5663956639566395,11099.02
imagenet,45,layer2,MMD,28,29.99735135135135,396.3935714285714,0.8065368932206457,0.5396825396825398,11099.02
imagenet,45,layer2,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,45,layer2,EWMA,33,29.99735135135135,336.33393939393943,0.6305684487342333,1.1481481481481484,11099.02
imagenet,45,layer2,SPE,10,29.99735135135135,1109.902,4.477828481067406e-05,0.8888888888888888,11099.02
imagenet,45,layer2,CUSUM-R,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,45,layer3,KSWIN,31,29.99735135135135,358.0329032258065,0.9029122081784053,1.1075268817204302,11099.02
imagenet,45,layer3,KL-Gauss,27,29.99735135135135,411.07481481481483,0.6660853591059495,1.7325102880658432,11099.02
imagenet,45,layer3,KL-Hist,21,29.99735135135135,528.5247619047619,0.10898833848711728,2.375661375661376,11099.02
imagenet,45,layer3,HDDDM,30,29.99735135135135,369.96733333333333,1.0,0.5925925925925926,11099.02
imagenet,45,layer3,PSI,22,29.99735135135135,504.5009090909091,0.16127648623203544,1.7979797979797976,11099.02
imagenet,45,layer3,T2,26,29.99735135135135,426.8853846153846,0.5349856860331688,0.8717948717948717,11099.02
imagenet,45,layer3,Frechet,25,29.99735135135135,443.9608,0.4169855622387186,0.5555555555555556,11099.02
imagenet,45,layer3,MMD,13,29.99735135135135,853.7707692307692,0.0008158375220350545,1.0341880341880343,11099.02
imagenet,45,layer3,CUSUM,8,29.99735135135135,1387.3775,4.100225854971944e-06,3.2777777777777777,11099.02
imagenet,45,layer3,EWMA,34,29.99735135135135,326.44176470588235,0.5107851767205657,0.9934640522875817,11099.02
imagenet,45,layer3,SPE,33,29.99735135135135,336.33393939393943,0.6305684487342333,0.13804713804713803,11099.02
imagenet,45,layer3,CUSUM-R,19,29.99735135135135,584.1589473684211,0.043794321786458534,1.105263157894737,11099.02
imagenet,45,layer4,KSWIN,21,29.99735135135135,528.5247619047619,0.10898833848711728,1.1058201058201058,11099.02
imagenet,45,layer4,KL-Gauss,21,29.99735135135135,528.5247619047619,0.10898833848711728,1.0,11099.02
imagenet,45,layer4,KL-Hist,42,29.99735135135135,264.26238095238097,0.04416006020562359,0.5185185185185185,11099.02
imagenet,45,layer4,HDDDM,30,29.99735135135135,369.96733333333333,1.0,0.8148148148148149,11099.02
imagenet,45,layer4,PSI,38,29.99735135135135,292.07947368421054,0.17786386514626654,0.8070175438596493,11099.02
imagenet,45,layer4,T2,16,29.99735135135135,693.68875,0.00775565463812534,0.861111111111111,11099.02
imagenet,45,layer4,Frechet,44,29.99735135135135,252.25045454545455,0.01944347440014765,0.2121212121212121,11099.02
imagenet,45,layer4,MMD,52,29.99735135135135,213.4426923076923,0.0003354812952195311,0.547008547008547,11099.02
imagenet,45,layer4,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,45,layer4,EWMA,19,29.99735135135135,584.1589473684211,0.043794321786458534,0.9883040935672514,11099.02
imagenet,45,layer4,SPE,49,29.99735135135135,226.51061224489797,0.001770861896716042,1.6530612244897958,11099.02
imagenet,45,layer4,CUSUM-R,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,45,vae_latent,KSWIN,38,29.99735135135135,292.07947368421054,0.17786386514626654,0.456140350877193,11099.02
imagenet,45,vae_latent,KL-Gauss,299,29.99735135135135,37.12046822742475,9.082168501493664e-184,1.2222222222222225,11099.02
imagenet,45,vae_latent,KL-Hist,21,29.99735135135135,528.5247619047619,0.10898833848711728,1.3174603174603177,11099.02
imagenet,45,vae_latent,HDDDM,30,29.99735135135135,369.96733333333333,1.0,0.5925925925925926,11099.02
imagenet,45,vae_latent,PSI,14,29.99735135135135,792.7871428571428,0.001844086339538801,0.9841269841269841,11099.02
imagenet,45,vae_latent,T2,101,29.99735135135135,109.89128712871288,4.31448386331543e-24,0.537953795379538,11099.02
imagenet,45,vae_latent,Frechet,93,29.99735135135135,119.34430107526882,5.555951962785769e-20,0.31182795698924726,11099.02
imagenet,45,vae_latent,MMD,25,29.99735135135135,443.9608,0.4169855622387186,1.711111111111111,11099.02
imagenet,45,vae_latent,CUSUM,4906,29.99735135135135,2.2623359152058704,0.0,620.2546541649681,11099.02
imagenet,45,vae_latent,EWMA,157,29.99735135135135,70.6943949044586,1.5753235295339933e-59,1.2604387827317765,11099.02
imagenet,45,vae_latent,SPE,301,29.99735135135135,36.873820598006645,9.043750658523595e-186,0.6160944998154299,11099.02
imagenet,45,vae_latent,CUSUM-R,51,29.99735135135135,217.6278431372549,0.0005948569371677758,0.0196078431372549,11099.02
imagenet,45,pixel,VAE,21,29.99735135135135,528.5247619047619,0.10898833848711728,1.1058201058201058,11099.02
imagenet,46,layer1,KSWIN,8,29.99735135135135,1387.3775,4.100225854971944e-06,0.5000000000000001,11099.02
imagenet,46,layer1,KL-Gauss,239,29.99735135135135,46.43941422594143,1.3333790620857142e-126,1.222222222222222,11099.02
imagenet,46,layer1,KL-Hist,23,29.99735135135135,482.56608695652176,0.2294723966414121,0.5845410628019324,11099.02
imagenet,46,layer1,HDDDM,28,29.99735135135135,396.3935714285714,0.8065368932206457,1.0952380952380951,11099.02
imagenet,46,layer1,PSI,23,29.99735135135135,482.56608695652176,0.2294723966414121,0.5845410628019324,11099.02
imagenet,46,layer1,T2,39,29.99735135135135,284.5902564102564,0.1295606611505475,0.9943019943019943,11099.02
imagenet,46,layer1,Frechet,56,29.99735135135135,198.1967857142857,2.8465683022161507e-05,0.8412698412698415,11099.02
imagenet,46,layer1,MMD,36,29.99735135135135,308.30611111111114,0.3145269908333174,1.2469135802469138,11099.02
imagenet,46,layer1,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,46,layer1,EWMA,26,29.99735135135135,426.8853846153846,0.5349856860331688,1.9829059829059825,11099.02
imagenet,46,layer1,SPE,129,29.99735135135135,86.03891472868217,1.713673636734015e-40,1.0757967269595174,11099.02
imagenet,46,layer1,CUSUM-R,4,29.99735135135135,2774.755,7.265351032872022e-09,0.6666666666666667,11099.02
imagenet,46,layer2,KSWIN,24,29.99735135135135,462.4591666666667,0.3147097585278856,1.4074074074074074,11099.02
imagenet,46,layer2,KL-Gauss,47,29.99735135135135,236.14936170212766,0.00489272363365632,1.0425531914893618,11099.02
imagenet,46,layer2,KL-Hist,23,29.99735135135135,482.56608695652176,0.2294723966414121,1.1642512077294689,11099.02
imagenet,46,layer2,HDDDM,33,29.99735135135135,336.33393939393943,0.6305684487342333,0.8114478114478115,11099.02
imagenet,46,layer2,PSI,29,29.99735135135135,382.7248275862069,0.9518187558646063,1.4137931034482756,11099.02
imagenet,46,layer2,T2,17,29.99735135135135,652.8835294117647,0.014558440263916502,1.8366013071895426,11099.02
imagenet,46,layer2,Frechet,23,29.99735135135135,482.56608695652176,0.2294723966414121,0.8743961352657005,11099.02
imagenet,46,layer2,MMD,18,29.99735135135135,616.6122222222223,0.02589541529640437,0.962962962962963,11099.02
imagenet,46,layer2,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,46,layer2,EWMA,24,29.99735135135135,462.4591666666667,0.3147097585278856,0.9444444444444444,11099.02
imagenet,46,layer2,SPE,75,29.99735135135135,147.98693333333333,7.51085495620645e-12,1.1037037037037039,11099.02
imagenet,46,layer2,CUSUM-R,9,29.99735135135135,1233.2244444444445,1.4270414025276317e-05,0.11111111111111113,11099.02
imagenet,46,layer3,KSWIN,29,29.99735135135135,382.7248275862069,0.9518187558646063,0.8007662835249043,11099.02
imagenet,46,layer3,KL-Gauss,34,29.99735135135135,326.44176470588235,0.5107851767205657,0.4705882352941177,11099.02
imagenet,46,layer3,KL-Hist,39,29.99735135135135,284.5902564102564,0.1295606611505475,2.0769230769230775,11099.02
imagenet,46,layer3,HDDDM,32,29.99735135135135,346.844375,0.762341681982474,1.3055555555555556,11099.02
imagenet,46,layer3,PSI,32,29.99735135135135,346.844375,0.762341681982474,1.513888888888889,11099.02
imagenet,46,layer3,T2,27,29.99735135135135,411.07481481481483,0.6660853591059495,1.4855967078189303,11099.02
imagenet,46,layer3,Frechet,17,29.99735135135135,652.8835294117647,0.014558440263916502,1.9673202614379086,11099.02
imagenet,46,layer3,MMD,14,29.99735135135135,792.7871428571428,0.001844086339538801,2.571428571428571,11099.02
imagenet,46,layer3,CUSUM,0,29.99735135135135,inf,1.8764881753442784e-13,,11099.02
imagenet,46,layer3,EWMA,13,29.99735135135135,853.7707692307692,0.0008158375220350545,0.8632478632478632,11099.02
imagenet,46,layer3,SPE,80,29.99735135135135,138.73775,6.086641165189213e-14,0.9166666666666666,11099.02
imagenet,46,layer3,CUSUM-R,18,29.99735135135135,616.6122222222223,0.02589541529640437,0.09876543209876545,11099.02
imagenet,46,layer4,KSWIN,33,29.99735135135135,336.33393939393943,0.6305684487342333,0.8787878787878789,11099.02
imagenet,46,layer4,KL-Gauss,43,29.99735135135135,258.1167441860465,0.029600447151720666,0.8811369509043929,11099.02
imagenet,46,layer4,KL-Hist,17,29.99735135135135,652.8835294117647,0.014558440263916502,1.0522875816993464,11099.02
imagenet,46,layer4,HDDDM,35,29.99735135135135,317.11485714285715,0.4051033856438455,0.6507936507936508,11099.02
imagenet,46,layer4,PSI,19,29.99735135135135,584.1589473684211,0.043794321786458534,0.40350877192982454,11099.02
imagenet,46,layer4,T2,50,29.99735135135135,221.9804,0.001035834461630611,0.7555555555555555,11099.02
imagenet,46,layer4,Frechet,43,29.99735135135135,258.1167441860465,0.029600447151720666,0.5193798449612402,11099.02
imagenet,46,layer4,MMD,18,29.99735135135135,616.6122222222223,0.02589541529640437,0.345679012345679,11099.02
imagenet,46,layer4,CUSUM,10817,29.99735135135135,1.0260719238236111,0.0,7.3460602138608975,11099.02
imagenet,46,layer4,EWMA,43,29.99735135135135,258.1167441860465,0.029600447151720666,0.7260981912144703,11099.02
imagenet,46,layer4,SPE,51,29.99735135135135,217.6278431372549,0.0005948569371677758,1.28322440087146,11099.02
imagenet,46,layer4,CUSUM-R,136,29.99735135135135,81.61044117647059,5.015740903599096e-45,0.3300653594771242,11099.02
imagenet,46,vae_latent,KSWIN,42,29.99735135135135,264.26238095238097,0.04416006020562359,0.6243386243386243,11099.02
imagenet,46,vae_latent,KL-Gauss,44,29.99735135135135,252.25045454545455,0.01944347440014765,0.6666666666666665,11099.02
imagenet,46,vae_latent,KL-Hist,32,29.99735135135135,346.844375,0.762341681982474,0.6111111111111109,11099.02
imagenet,46,vae_latent,HDDDM,28,29.99735135135135,396.3935714285714,0.8065368932206457,0.5396825396825397,11099.02
imagenet,46,vae_latent,PSI,28,29.99735135135135,396.3935714285714,0.8065368932206457,0.9365079365079364,11099.02
imagenet,46,vae_latent,T2,19,29.99735135135135,584.1589473684211,0.043794321786458534,1.222222222222222,11099.02
imagenet,46,vae_latent,Frechet,33,29.99735135135135,336.33393939393943,0.6305684487342333,1.1481481481481481,11099.02
imagenet,46,vae_latent,MMD,26,29.99735135135135,426.8853846153846,0.5349856860331688,1.1282051282051282,11099.02
imagenet,46,vae_latent,CUSUM,1089,29.99735135135135,10.191937557392103,0.0,1088.9999999999998,11099.02
imagenet,46,vae_latent,EWMA,16,29.99735135135135,693.68875,0.00775565463812534,1.1388888888888886,11099.02
imagenet,46,vae_latent,SPE,16,29.99735135135135,693.68875,0.00775565463812534,0.5833333333333333,11099.02
imagenet,46,vae_latent,CUSUM-R,33,29.99735135135135,336.33393939393943,0.6305684487342333,0.07070707070707072,11099.02
imagenet,46,pixel,VAE,176,29.99735135135135,63.062613636363636,1.0568963154336574e-73,0.8358585858585861,11099.02
imagenet,47,layer1,KSWIN,18,29.99735135135135,616.6122222222223,0.02589541529640437,0.5925925925925926,11099.02
imagenet,47,layer1,KL-Gauss,9,29.99735135135135,1233.2244444444445,1.4270414025276317e-05,1.0987654320987656,11099.02
imagenet,47,layer1,KL-Hist,26,29.99735135135135,426.8853846153846,0.5349856860331688,0.7863247863247865,11099.02
imagenet,47,layer1,HDDDM,35,29.99735135135135,317.11485714285715,0.4051033856438455,0.9682539682539683,11099.02
imagenet,47,layer1,PSI,24,29.99735135135135,462.4591666666667,0.3147097585278856,0.9444444444444449,11099.02
imagenet,47,layer1,T2,19,29.99735135135135,584.1589473684211,0.043794321786458534,0.9883040935672514,11099.02
imagenet,47,layer1,Frechet,32,29.99735135135135,346.844375,0.762341681982474,0.6111111111111112,11099.02
imagenet,47,layer1,MMD,33,29.99735135135135,336.33393939393943,0.6305684487342333,0.946127946127946,11099.02
imagenet,47,layer1,CUSUM,5236,29.99735135135135,2.119751718869366,0.0,598.515915457092,11099.02
imagenet,47,layer1,EWMA,29,29.99735135135135,382.7248275862069,0.9518187558646063,0.9540229885057472,11099.02
imagenet,47,layer1,SPE,2,29.99735135135135,5549.51,9.024367440287364e-11,2.0000000000000004,11099.02
imagenet,47,layer1,CUSUM-R,60,29.99735135135135,184.98366666666666,1.845329536220293e-06,0.1851851851851852,11099.02
